,city,g2000,p2000,country_x,2000_ls,region,Regional_label,g2010,g2015,g2020,g2025,g2030,g2035,g2040,g2045,g2050,p2010,p2015,p2020,p2025,p2030,p2035,p2040,p2045,p2050
179,Ankara,625.3107973563094,63.627862,Turkey,435,Asia,2,912.432,1139.299,1403.01,1728.569,2134.282,2613.33,3135.919,3677.255,4217.485,72.75232499999997,76.62745667980491,79.78074533478838,82.3229271211249,84.26940375500844,85.81404185904606,86.87730961932988,87.35922564444566,87.23247944846543
180,Rhine-Ruhr,2490.8136308451076,82.349027,Germany,2149,Europe,3,2727.329,2990.49,3195.69,3394.903,3608.195,3869.574,4183.73,4492.942,4775.802,82.30246316178722,82.27805764760134,82.37700714557644,82.50967058457053,82.57816134934416,82.57671325069816,82.5436777415562,82.45791734844362,82.25459893186203
181,Rhine-Ruhr,2490.8136308451076,82.349027,Germany,2149,Europe,3,2727.329,2984.875,3175.183,3337.965,3487.772,3668.52,3907.28,4154.085,4391.664,82.30246316178722,82.12355791238025,81.9102028427271,81.68349620745764,81.35738861852411,80.91366541662343,80.36692733557983,79.71498748618299,78.93224518699436
182,Rhine-Ruhr,2490.8136308451076,82.349027,Germany,2149,Europe,3,2727.329,2967.93,3122.796,3214.717,3258.383,3296.919,3359.72,3397.745,3398.172,82.30246316178722,81.65736918844705,80.5593915385945,78.95515899141839,76.96055134840155,74.73473734698486,72.28798340788927,69.56118462179879,66.55124710572228
183,Rhine-Ruhr,2490.8136308451076,82.349027,Germany,2149,Europe,3,2727.329,2979.059,3166.278,3351.167,3545.836,3779.052,4054.838,4318.427,4550.633,82.30246316178722,81.96353919731673,81.48855210315992,80.84688973280618,79.95426308643499,78.93331207528918,77.78013608819043,76.43594799142024,74.83879112635898
184,Rhine-Ruhr,2490.8136308451076,82.349027,Germany,2149,Europe,3,2727.329,3001.15,3243.287,3531.057,3889.722,4344.943,4894.548,5494.448,6130.026,82.30246316178722,82.57134728393748,83.30727533226725,84.46031570160116,85.7735207662967,87.11061179692817,88.560939338573,90.17689356793197,91.93353802062776
185,Berlin,2490.8136308451076,82.349027,Germany,963,Europe,3,2727.329,2990.49,3195.69,3394.903,3608.195,3869.574,4183.73,4492.942,4775.802,82.30246316178722,82.27805764760134,82.37700714557644,82.50967058457053,82.57816134934416,82.57671325069816,82.5436777415562,82.45791734844362,82.25459893186203
186,Berlin,2490.8136308451076,82.349027,Germany,963,Europe,3,2727.329,2984.875,3175.183,3337.965,3487.772,3668.52,3907.28,4154.085,4391.664,82.30246316178722,82.12355791238025,81.9102028427271,81.68349620745764,81.35738861852411,80.91366541662343,80.36692733557983,79.71498748618299,78.93224518699436
187,Berlin,2490.8136308451076,82.349027,Germany,963,Europe,3,2727.329,2967.93,3122.796,3214.717,3258.383,3296.919,3359.72,3397.745,3398.172,82.30246316178722,81.65736918844705,80.5593915385945,78.95515899141839,76.96055134840155,74.73473734698486,72.28798340788927,69.56118462179879,66.55124710572228
188,Berlin,2490.8136308451076,82.349027,Germany,963,Europe,3,2727.329,2979.059,3166.278,3351.167,3545.836,3779.052,4054.838,4318.427,4550.633,82.30246316178722,81.96353919731673,81.48855210315992,80.84688973280618,79.95426308643499,78.93331207528918,77.78013608819043,76.43594799142024,74.83879112635898
189,Berlin,2490.8136308451076,82.349027,Germany,963,Europe,3,2727.329,3001.15,3243.287,3531.057,3889.722,4344.943,4894.548,5494.448,6130.026,82.30246316178722,82.57134728393748,83.30727533226725,84.46031570160116,85.7735207662967,87.11061179692817,88.560939338573,90.17689356793197,91.93353802062776
190,Johannesburg,336.2038643500052,44.76038,South Africa,1732,Africa,0,474.761,570.256,710.767,883.319,1086.864,1320.975,1572.447,1827.697,2074.644,50.13281699999999,52.39562083727364,54.70911001632455,56.78445421688364,58.468339277118005,59.89282800413188,61.034865140482204,61.854828624438476,62.34394676272653
191,Johannesburg,336.2038643500052,44.76038,South Africa,1732,Africa,0,474.761,571.322,709.196,862.831,1024.291,1192.622,1369.723,1551.586,1736.314,50.13281699999999,52.493498169043264,54.79699581404255,56.84495841202316,58.58541839465066,60.02778457118288,61.2539140832856,62.25048392747024,63.044910086328436
192,Johannesburg,336.2038643500052,44.76038,South Africa,1732,Africa,0,474.761,568.648,696.646,822.564,933.803,1031.876,1123.217,1207.489,1287.887,50.13281699999999,52.247879670963364,54.008571373067795,55.5642221122448,57.006708995920555,58.267658785515245,59.42275074661262,60.50635302968391,61.62514085982975
193,Johannesburg,336.2038643500052,44.76038,South Africa,1732,Africa,0,474.761,568.604,699.956,839.311,984.82,1130.97,1276.607,1416.863,1549.012,50.13281699999999,52.24384125351541,54.13225185392692,55.52099152296655,56.45540945611666,56.94890093129705,57.0701083428598,56.82312374981894,56.24782101857338
194,Johannesburg,336.2038643500052,44.76038,South Africa,1732,Africa,0,474.761,571.674,716.45,908.189,1156.482,1464.303,1813.241,2189.183,2577.407,50.13281699999999,52.52587579009903,55.1154978533651,57.611849571183726,59.718992824765905,61.56684255211002,63.1387673184969,64.38496793866229,65.27451678799942
195,Pretoria,336.2038643500052,44.76038,South Africa,1463,Africa,0,474.761,570.256,710.767,883.319,1086.864,1320.975,1572.447,1827.697,2074.644,50.13281699999999,52.39562083727364,54.70911001632455,56.78445421688364,58.468339277118005,59.89282800413188,61.034865140482204,61.854828624438476,62.34394676272653
196,Pretoria,336.2038643500052,44.76038,South Africa,1463,Africa,0,474.761,571.322,709.196,862.831,1024.291,1192.622,1369.723,1551.586,1736.314,50.13281699999999,52.493498169043264,54.79699581404255,56.84495841202316,58.58541839465066,60.02778457118288,61.2539140832856,62.25048392747024,63.044910086328436
197,Pretoria,336.2038643500052,44.76038,South Africa,1463,Africa,0,474.761,568.648,696.646,822.564,933.803,1031.876,1123.217,1207.489,1287.887,50.13281699999999,52.247879670963364,54.008571373067795,55.5642221122448,57.006708995920555,58.267658785515245,59.42275074661262,60.50635302968391,61.62514085982975
198,Pretoria,336.2038643500052,44.76038,South Africa,1463,Africa,0,474.761,568.604,699.956,839.311,984.82,1130.97,1276.607,1416.863,1549.012,50.13281699999999,52.24384125351541,54.13225185392692,55.52099152296655,56.45540945611666,56.94890093129705,57.0701083428598,56.82312374981894,56.24782101857338
199,Pretoria,336.2038643500052,44.76038,South Africa,1463,Africa,0,474.761,571.674,716.45,908.189,1156.482,1464.303,1813.241,2189.183,2577.407,50.13281699999999,52.52587579009903,55.1154978533651,57.611849571183726,59.718992824765905,61.56684255211002,63.1387673184969,64.38496793866229,65.27451678799942
200,Hanoi,123.99280877419196,78.75801,Vietnam,2954,Asia,2,249.923,333.128,470.241,642.261,861.649,1128.571,1433.129,1762.005,2091.506,87.84844499437746,92.035059366704,95.48263693250314,97.8756984984339,99.29935349313809,100.09154140063896,100.23471309134801,99.62320877212407,98.22425208496489
201,Hanoi,123.99280877419196,78.75801,Vietnam,2954,Asia,2,249.923,334.359,471.171,621.722,787.227,963.961,1162.048,1378.557,1602.436,87.84844499437746,92.37515899661243,96.40842798250786,99.60633937121735,101.95779457330782,103.62279776073514,104.65038507902713,104.95570228712441,104.375860447524
202,Hanoi,123.99280877419196,78.75801,Vietnam,2954,Asia,2,249.923,335.61,472.887,610.703,745.518,870.905,999.625,1130.648,1255.851,87.84844499437746,92.72095522610701,97.48841231687705,101.67009499480166,105.13399992224419,107.87164330713001,110.04238777064153,111.62851028239012,112.59916362460694
203,Hanoi,123.99280877419196,78.75801,Vietnam,2954,Asia,2,249.923,333.036,466.722,611.356,774.129,947.447,1135.561,1332.184,1524.03,87.84844499437746,92.00974183396482,95.44747466986117,97.82644826768241,99.16910276529454,99.79598554217337,99.6887701609359,98.74543364203345,96.94021799969511
204,Hanoi,123.99280877419196,78.75801,Vietnam,2954,Asia,2,249.923,332.832,473.046,667.332,938.48,1287.64,1692.977,2141.24,2606.044,87.84844499437746,91.95325338386681,95.22465366650601,97.36304829691296,98.54675690225166,99.10928429871926,99.03110388650171,98.21295786125165,96.63026498409937
205,Bangkok,347.1536103626988,63.155029,Thailand,1673,Asia,2,530.367,649.827,834.959,1084.741,1399.69,1765.018,2151.675,2536.373,2899.332,69.12223400000002,70.96722167575442,72.33697964498452,73.23195276947484,73.60048495616127,73.52769527233048,72.93726725976967,71.81188376311056,70.21201268081282
206,Bangkok,347.1536103626988,63.155029,Thailand,1673,Asia,2,530.367,651.168,834.091,1054.515,1298.901,1555.623,1825.866,2105.238,2389.52,69.12223400000002,71.11368508723781,72.8457437261254,74.14070070612217,75.01772066077235,75.3842085459035,75.21928256904222,74.56786903099541,73.55167143550055
207,Bangkok,347.1536103626988,63.155029,Thailand,1673,Asia,2,530.367,652.046,829.287,1012.982,1184.014,1326.854,1455.361,1571.323,1678.959,69.12223400000002,71.20952851763708,73.04574490294418,74.55251154313015,75.69798331556198,76.31879169658978,76.46807293039399,76.29679873116551,75.95107676791116
208,Bangkok,347.1536103626988,63.155029,Thailand,1673,Asia,2,530.367,649.618,826.484,1030.148,1252.853,1476.214,1695.807,1905.036,2102.984,69.12223400000002,70.94433246312674,72.27048765328456,73.06221872500149,73.26389861111745,72.93003544545458,72.0112589115605,70.51649335965098,68.5530800567617
209,Bangkok,347.1536103626988,63.155029,Thailand,1673,Asia,2,530.367,650.687,843.089,1131.502,1526.558,2012.454,2544.382,3100.894,3660.052,69.12223400000002,71.06111135847834,72.63268833126513,73.84270675521658,74.5392553570978,74.80686305699672,74.56456220268197,73.78085037110979,72.50106772492305
210,London,1742.5079045271157,58.874117,United Kingdom,3511,Europe,3,2014.292,2189.418,2484.097,2787.299,3117.233,3481.37,3873.846,4285.175,4682.301,62.03557000000003,64.2644915596739,66.42368951246131,68.57042583341503,70.61665884379701,72.58365053419382,74.53053574273952,76.46759811170435,78.33861169184127
211,London,1742.5079045271157,58.874117,United Kingdom,3511,Europe,3,2014.292,2186.467,2469.653,2733.369,2989.88,3255.24,3550.309,3872.138,4196.667,62.03557000000003,64.17787819087626,66.20860473231484,68.19081412213379,70.03671295134238,71.74980732920442,73.39580233665444,75.02555681003369,76.59151851481693
212,London,1742.5079045271157,58.874117,United Kingdom,3511,Europe,3,2014.292,2170.983,2413.459,2612.668,2772.059,2902.106,3023.135,3130.623,3205.972,62.03557000000003,63.72339680086895,64.89447558843577,65.57135011065579,65.80290963014187,65.75485645055205,65.50102240999878,65.06158094511508,64.37639568032085
213,London,1742.5079045271157,58.874117,United Kingdom,3511,Europe,3,2014.292,2180.495,2453.564,2738.214,3038.311,3355.866,3683.516,4014.361,4323.922,62.03557000000003,64.00259278732729,65.68159042630212,67.12989607475153,68.25161254685646,69.19442771501168,69.987979229544,70.62601581080962,71.0398825440312
214,London,1742.5079045271157,58.874117,United Kingdom,3511,Europe,3,2014.292,2201.938,2530.443,2916.661,3387.813,3947.761,4582.498,5299.298,6074.991,62.03557000000003,64.63199331949575,67.50359458161068,70.7578146117529,74.18238175092154,77.66510835728849,81.33042655714969,85.26179805258644,89.447351538301
215,Paris,1718.2933631391527,59.047795,France,2304,Europe,3,1921.794,2048.82,2242.855,2469.657,2751.082,3086.826,3453.956,3836.52,4215.719,62.78741655173213,64.79144229622197,66.86693012973595,68.95968526526963,71.0216146733645,73.06215148776033,75.06007654791853,76.94101985785133,78.66530210941548
216,Paris,1718.2933631391527,59.047795,France,2304,Europe,3,1921.794,2046.183,2233.773,2438.593,2668.773,2923.781,3201.249,3494.032,3789.86,62.78741655173213,64.69581638404996,66.60912473025986,68.49910712964936,70.32432008195232,72.07100700536294,73.70742941375546,75.18515282846296,76.50387652358066
217,Paris,1718.2933631391527,59.047795,France,2304,Europe,3,1921.794,2034.696,2191.683,2349.686,2504.343,2650.243,2784.652,2899.628,2985.708,62.78741655173213,64.31191503273833,65.4465003039548,66.15471215675448,66.50623739849536,66.64502133570123,66.5266923039046,66.09221444630533,65.33393880026672
218,Paris,1718.2933631391527,59.047795,France,2304,Europe,3,1921.794,2041.204,2220.457,2432.84,2694.187,2999.601,3325.086,3657.712,3980.635,62.78741655173213,64.53537971989245,66.14464661215908,67.58006498326448,68.77466276868769,69.84603942003123,70.73157234695002,71.34021239850243,71.65009329187959
219,Paris,1718.2933631391527,59.047795,France,2304,Europe,3,1921.794,2058.133,2273.168,2558.285,2948.845,3447.424,4024.034,4674.43,5388.4,62.78741655173213,65.09635245630626,67.81832058102519,70.92162894670595,74.24696662653803,77.65579429997184,81.19313626512813,84.87046400616879,88.70868355825932
220,Rome,1578.2477807125379,56.986329,Italy,762,Europe,3,1641.252,1690.428,1800.863,1930.936,2093.958,2285.839,2491.287,2705.84,2925.123,60.550847999999974,61.58263511299792,62.00594228025911,62.359667644279476,62.69598572665345,63.03527577850727,63.348724363375176,63.533043864063444,63.51618217603719
221,Rome,1578.2477807125379,56.986329,Italy,762,Europe,3,1641.252,1687.624,1791.989,1903.886,2025.243,2154.619,2293.394,2444.8,2609.633,60.550847999999974,61.48048862832784,61.701741030934244,61.83953793350088,61.953927715205616,62.028486493269334,62.02248307636744,61.85137480718309,61.475817592359384
222,Rome,1578.2477807125379,56.986329,Italy,762,Europe,3,1641.252,1674.975,1756.874,1827.7,1883.505,1922.735,1950.989,1971.272,1985.508,60.550847999999974,61.019660490816655,60.55608363300432,59.663217124501514,58.53568514993156,57.28237873819346,55.86639286814088,54.19345753495041,52.21323129297369
223,Rome,1578.2477807125379,56.986329,Italy,762,Europe,3,1641.252,1684.387,1785.466,1901.275,2041.348,2200.489,2365.388,2535.253,2709.571,60.550847999999974,61.36255801566531,61.412435053879165,61.273981188533604,60.989027713702605,60.64655562117302,60.21381768694533,59.57647552143748,58.675475949604625
224,Rome,1578.2477807125379,56.986329,Italy,762,Europe,3,1641.252,1700.027,1825.783,2001.5,2249.414,2563.902,2920.165,3321.167,3769.403,60.550847999999974,61.93232288388119,62.892209694374124,64.06329018387697,65.37308511130101,66.75449089923444,68.19653033235706,69.62867697183465,71.01208252572347
225,Bogota,263.19376664841934,39.764165999999996,Colombia,612,Americas,1,392.55,491.259,599.464,712.581,871.298,1072.84,1304.33,1554.12,1813.793,46.29484099999996,49.08703216760238,51.48137452946352,53.50181614288104,55.12304673510196,56.42956821247397,57.37034007705796,57.92161469122372,58.08961778879714
