,city,p2010_x,region_x,country_x,2000_ls,2015_ls,region_y,g2010,g2015,g2020,g2025,g2030,g2035,g2040,g2045,g2050,g2055,g2060,p2010_y,p2015,p2020,p2025,p2030,p2035,p2040,p2045,p2050,p2055,p2060
271,Riyadh,27.448085999999993,Asia,Saudi Arabia,737,844,Asia,563.632,731.943,901.722,1095.863,1321.315,1529.975,1746.902,1957.948,2157.092,2357.088,2567.493,27.448085999999993,31.0781256794995,34.74640969706986,38.338173054790104,41.8612998557687,45.307618392316606,48.61070269877873,51.65149615198702,54.414247834163135,56.89562893808174,59.02601521315246
272,Riyadh,27.448085999999993,Asia,Saudi Arabia,737,844,Asia,563.632,731.455,900.64,1093.311,1329.943,1570.287,1813.803,2027.661,2190.211,2310.447,2408.984,27.448085999999993,31.057401445564665,34.708290094724404,38.24067756119546,41.84544539810323,45.44409162078199,49.05807011075429,52.678488546149566,56.289187227841296,59.83062190800558,63.310700860287305
273,Riyadh,27.448085999999993,Asia,Saudi Arabia,737,844,Asia,563.632,736.114,918.466,1140.394,1433.978,1763.586,2119.827,2473.28,2804.399,3127.004,3462.639,27.448085999999993,31.255225954319428,35.340672890321386,39.583111569356014,43.95324307768458,48.32702661452055,52.71904993278069,57.148174598542795,61.63016439214094,66.10641597924915,70.54783346138197
274,Riyadh,27.448085999999993,Asia,Saudi Arabia,737,844,Asia,563.632,732.721,908.468,1142.889,1475.347,1875.487,2321.638,2775.012,3206.02,3620.062,4035.928,27.448085999999993,31.111171567495617,34.89087863298853,38.691276838106944,42.288874169575514,45.77153837358524,49.04129257876903,51.942200045447755,54.3672140191174,56.33538774491983,57.85610668882093
275,Lima,29.076511999999994,Americas,Peru,821,926,Americas,248.847,329.29,428.611,549.194,692.033,854.21,1025.122,1196.233,1361.754,1518.61,1661.653,29.076511999999994,30.185321185716973,30.975402821750823,31.48935801634362,31.74017600218394,31.804403791457982,31.668706892888952,31.32580820486217,30.788616436655236,30.095996142484548,29.267786010979446
276,Lima,29.076511999999994,Americas,Peru,821,926,Americas,248.847,331.247,432.163,541.933,653.711,766.083,883.488,1004.647,1129.376,1256.215,1381.986,29.076511999999994,30.36473770060677,31.438969186758037,32.32893432009482,33.04140247974765,33.541078097592056,33.84905067713984,33.95675202058721,33.86233123495731,33.57254144425096,33.11625865463113
277,Lima,29.076511999999994,Americas,Peru,821,926,Americas,248.847,334.393,441.714,549.923,648.638,734.772,819.033,902.024,984.796,1067.918,1150.9,29.076511999999994,30.65310936613028,32.3633390678206,34.16742779981246,35.930012458653046,37.540227045416025,38.997956689629625,40.33339150382927,41.55760973033466,42.65875766421386,43.65204774192374
278,Lima,29.076511999999994,Americas,Peru,821,926,Americas,248.847,330.165,428.672,532.004,639.229,745.626,853.139,959.057,1063.384,1165.531,1262.639,29.076511999999994,30.26553699524398,31.206780350221777,31.862604911720194,32.226914132674956,32.36849664871992,32.2897622323505,31.97679277433213,31.443912515277074,30.736912538983148,29.8777214262748
279,Lima,29.076511999999994,Americas,Peru,821,926,Americas,248.847,327.823,425.112,552.118,716.672,911.145,1114.086,1315.886,1510.799,1696.934,1869.265,29.076511999999994,30.050847252099246,30.55281016796341,30.616793368894804,30.396370162403947,29.980615159313015,29.36639680195296,28.556061003466233,27.56986467823668,26.44962243957985,25.219798726896705
280,Tashkent,27.44470200000001,Asia,Uzbekistan,923,1050,Asia,78.648,108.523,146.602,200.094,269.211,353.94,449.177,545.318,635.314,719.167,798.216,27.44470200000001,28.684059313966813,29.70099194930618,30.420252133155493,30.82408682235283,31.024252454026982,31.04410598897276,30.87121549603167,30.486946417771517,29.91715646943369,29.189548370801173
281,Tashkent,27.44470200000001,Asia,Uzbekistan,923,1050,Asia,78.648,109.214,147.244,196.931,253.121,315.471,383.686,454.897,526.12,597.885,671.687,27.44470200000001,28.8667707876761,30.163439421637065,31.25562655447841,32.08390021603405,32.662246345133866,33.089446649689485,33.38184163331537,33.47524693306884,33.35526603368652,33.03908033879986
282,Tashkent,27.44470200000001,Asia,Uzbekistan,923,1050,Asia,78.648,110.001,149.025,195.743,242.512,286.928,332.843,378.643,423.003,469.183,520.099,27.44470200000001,29.07477777672373,30.878268670044392,32.70291155680354,34.34805019387833,35.72508766898924,36.9690082498087,38.16760619854474,39.296974490316835,40.264498957271506,41.023115617640556
283,Tashkent,27.44470200000001,Asia,Uzbekistan,923,1050,Asia,78.648,108.546,144.823,192.487,249.55,314.83,387.677,464.108,540.312,617.452,695.663,27.44470200000001,28.69026860255527,29.730435638345764,30.456473629177133,30.840197070553735,30.983111923456907,30.924564382432365,30.65924465831394,30.169296526954763,29.484278572451814,28.622779085389404
284,Tashkent,27.44470200000001,Asia,Uzbekistan,923,1050,Asia,78.648,108.134,144.595,199.805,274.826,369.575,476.509,587.389,694.927,800.404,905.529,27.44470200000001,28.58132142854677,29.364438157834417,29.721276253609485,29.763996909113473,29.613571786531594,29.282391328061713,28.759582704641595,28.041473849964923,27.16592448821373,26.16453571305973
285,Kuala Lumpur,28.401016999999996,Asia,Malaysia,580,1544,Asia,375.288,473.023,595.358,750.517,941.212,1163.756,1398.235,1627.447,1853.727,2083.322,2310.051,28.401016999999996,30.554347619982543,32.54650387321781,34.341087472949546,35.90014842829309,37.27292645683445,38.39906858104129,39.247587181629136,39.82260295608912,40.17244929866815,40.319329280209885
286,Kuala Lumpur,28.401016999999996,Asia,Malaysia,580,1544,Asia,375.288,475.181,599.206,742.319,903.265,1080.849,1273.885,1474.86,1683.414,1906.081,2139.599,28.401016999999996,30.69376589427512,32.94511354453691,35.10951249151506,37.160913237316414,39.03665032481362,40.65759901974442,42.05765776452435,43.26501895958403,44.28766092042728,45.126625949397
287,Kuala Lumpur,28.401016999999996,Asia,Malaysia,580,1544,Asia,375.288,476.924,602.209,732.864,864.718,997.569,1134.086,1267.413,1399.763,1541.452,1692.589,28.401016999999996,30.806319787084814,33.32641498442822,35.91053771762025,38.51952143960463,40.970937900308414,43.25161346193562,45.42815182342147,47.58817106906709,49.73375549412267,51.834254095964305
288,Kuala Lumpur,28.401016999999996,Asia,Malaysia,580,1544,Asia,375.288,473.077,591.867,723.911,875.493,1040.734,1213.705,1383.638,1549.599,1721.225,1896.948,28.401016999999996,30.55782743166423,32.57450588235199,34.397601353721505,35.971136715400135,37.33067124324158,38.41365066764395,39.1961122469571,39.689172094743796,39.94128731433558,39.971299606115664
289,Kuala Lumpur,28.401016999999996,Asia,Malaysia,580,1544,Asia,375.288,473.27,598.071,767.266,991.482,1267.055,1572.364,1893.963,2225.768,2576.095,2942.483,28.401016999999996,30.570293080630265,32.59625738288493,34.44089803570829,36.0493225860688,37.471234934072456,38.64759323923457,39.54763044156015,40.17328679633711,40.57021909569654,40.75873038729851
290,Maputo,23.390765000000002,Africa,Mozambique,116,315,Africa,19.244,27.351,39.304,57.507,85.732,128.69,191.293,279.991,400.98,558.977,756.764,23.390765000000002,25.629743628866347,27.856927699945903,30.022474223552518,31.96916488868996,33.76484819030715,35.30569571983014,36.57464382135783,37.60617097902985,38.44024641753865,39.080557740547775
291,Maputo,23.390765000000002,Africa,Mozambique,116,315,Africa,19.244,27.736,39.953,55.859,75.961,101.022,134.025,177.98,235.934,311.159,407.125,23.390765000000002,25.990596382064652,28.638302987510293,31.263444596715434,33.8014926613768,36.21213070770539,38.469358144894485,40.491878157439714,42.29313848944826,43.91085434877799,45.38653342286499
292,Maputo,23.390765000000002,Africa,Mozambique,116,315,Africa,19.244,27.851,40.039,53.995,68.76,83.573,100.432,120.376,143.52,170.187,200.43,23.390765000000002,26.098569234620925,28.972714496680634,31.997259708607743,35.19886140931405,38.25266457256417,41.19364932045335,44.03172680158907,46.76480163266106,49.46005404076704,52.00626650900437
293,Maputo,23.390765000000002,Africa,Mozambique,116,315,Africa,19.244,27.851,39.959,53.376,66.803,78.704,91.251,105.208,120.416,136.915,154.553,23.390765000000002,26.09785348421125,28.969699362154607,31.98033639874786,35.15044829192662,38.15671690352957,41.04430314116437,43.826777339501085,46.49977323127038,49.12573353584967,51.59301487629171
294,Maputo,23.390765000000002,Africa,Mozambique,116,315,Africa,19.244,27.346,39.459,59.553,94.218,151.51,238.128,364.126,539.76,773.784,1072.852,23.390765000000002,25.625243035720935,27.838933743061276,29.973733649200053,31.875189099411113,33.614963113963,35.09239082923992,36.293278565932376,37.25367793702147,38.014958705923384,38.582398701419535
295,Kathmandu,29.959364000000008,Asia,Nepal,407,825,Asia,32.337,39.154,49.768,67.559,95.617,137.762,197.306,277.52,380.174,505.182,650.733,29.959364000000008,32.49441150063906,34.90707762035198,37.1137589730827,39.01551876520153,40.68255077071107,42.09251009660264,43.22523362978849,44.05408740087141,44.58477828306406,44.805787916558074
296,Kathmandu,29.959364000000008,Asia,Nepal,407,825,Asia,32.337,39.533,50.058,65.31,85.289,110.208,142.72,184.59,237.576,303.124,382.88,29.959364000000008,32.808399564309255,35.755926438585234,38.621273310573486,41.272413065969026,43.76353106603914,46.10469183275235,48.252437025718656,50.14183269560961,51.74264380266479,53.00000552062467
297,Kathmandu,29.959364000000008,Asia,Nepal,407,825,Asia,32.337,39.922,50.632,63.722,78.554,94.113,112.103,132.888,156.731,183.837,214.749,29.959364000000008,33.13110167128125,36.81692289171901,40.70672110743651,44.64755688391523,48.54958257177198,52.56196320803636,56.713511899616535,60.910120804875135,64.96398336795345,68.80681368604824
298,Kathmandu,29.959364000000008,Asia,Nepal,407,825,Asia,32.337,39.914,50.526,62.961,76.379,88.671,101.623,115.303,129.646,144.626,160.45,29.959364000000008,33.12506818855097,36.79579334070088,40.63841302955747,44.505819413225005,48.3085783976977,52.20305822376658,56.21471649128029,60.2425732548883,64.09651706755884,67.71222303039126
299,Kathmandu,29.959364000000008,Asia,Nepal,407,825,Asia,32.337,39.129,49.844,69.612,104.739,162.535,247.429,364.994,518.696,709.348,935.381,29.959364000000008,32.47342767473976,34.833578289346306,36.945668051269884,38.73799934653128,40.28823530845542,41.57475891875371,42.57854871772909,43.27659357334948,43.67865543771274,43.775602354323794
300,Accra,24.391822999999977,Africa,Ghana,564,1158,Africa,36.062,55.153,77.543,110.358,158.72,228.643,321.624,438.635,579.069,744.039,933.211,24.391822999999977,26.932794995754055,29.30907570346062,31.523907379291444,33.554630458902864,35.49524849217776,37.251628359167256,38.72638055144483,39.900873281755835,40.80369645152892,41.472027423901054
301,Accra,24.391822999999977,Africa,Ghana,564,1158,Africa,36.062,55.799,78.909,108.797,146.224,192.465,250.972,324.134,414.345,525.286,660.201,24.391822999999977,27.24842827426306,30.161433746855742,33.06102116671122,35.931403966465304,38.7635561282586,41.499936692870314,44.05652538386277,46.376231423164704,48.41791951263477,50.25984030793793
302,Accra,24.391822999999977,Africa,Ghana,564,1158,Africa,36.062,56.214,79.745,106.62,135.316,164.25,196.746,233.437,274.819,322.918,379.032,24.391822999999977,27.450786518562374,30.757134850185146,34.30305669717777,38.127909891545166,42.07647390425905,46.133670473053805,50.29605962233279,54.50427582530612,58.65581264555189,62.707351340954524
303,Accra,24.391822999999977,Africa,Ghana,564,1158,Africa,36.062,56.202,79.52,104.961,130.783,154.137,178.912,205.761,235.078,268.217,305.507,24.391822999999977,27.444979744772166,30.746348484743745,34.28718154625627,38.09568636753206,41.99150389463479,45.95969527636203,50.0017910578999,54.060789363091885,58.02897380393107,61.85342491285168
304,Accra,24.391822999999977,Africa,Ghana,564,1158,Africa,36.062,55.127,77.674,113.512,171.59,261.494,384.581,543.554,739.008,974.364,1251.813,24.391822999999977,26.92026994177944,29.262736690058897,31.413936436683816,33.36481632282409,35.20959026070392,36.854761921688834,38.20685296699387,39.25075020965938,40.01641839593989,40.54211309082004
305,Yaounde,19.598888999999993,Africa,Cameroon,195,353,Africa,40.336,50.073,65.024,88.458,124.026,175.188,243.868,331.538,438.814,566.081,712.204,19.598888999999993,21.423981075006616,23.149582284842754,24.74877511545524,26.174589999341485,27.48452298362182,28.625644715498357,29.552337713615152,30.27359015858956,30.807990529700184,31.167566472100805
306,Yaounde,19.598888999999993,Africa,Cameroon,195,353,Africa,40.336,50.623,65.952,87.462,115.837,151.332,196.115,251.22,318.234,398.882,494.297,19.598888999999993,21.659261254140716,23.654488854466397,25.515776793491458,27.31549022582972,29.037379147440785,30.620556245749583,31.978384119306863,33.15557311693132,34.16444770214334,34.970778231517855
307,Yaounde,19.598888999999993,Africa,Cameroon,195,353,Africa,40.336,51.038,66.819,85.975,107.899,131.442,158.263,188.24,221.564,258.638,299.635,19.598888999999993,21.83700764484482,24.176377478673718,26.494330641595397,28.84894838746723,31.12316520878074,33.31919647256917,35.40227882593652,37.38658122013425,39.20066036431272,40.84955009944449
308,Yaounde,19.598888999999993,Africa,Cameroon,195,353,Africa,40.336,51.048,66.697,84.735,104.808,124.708,146.464,169.937,195.309,222.784,252.282,19.598888999999993,21.84122045931983,24.192753266050023,26.524283398081575,28.88540160503231,31.15437513742213,33.338673440410325,35.40711218759474,37.37374673026067,39.16434553701913,40.782278076830416
309,Yaounde,19.598888999999993,Africa,Cameroon,195,353,Africa,40.336,50.063,65.158,90.797,133.481,199.368,290.844,411.21,562.779,747.921,967.329,19.598888999999993,21.41983387200665,23.135669343839098,24.7185880755544,26.126195905816065,27.41616120264256,28.535661655883146,29.439901780421327,30.138636779556524,30.650902566218633,30.989028892498666
310,Colombo,20.859948999999983,Asia,Sri Lanka,1185,1600,Asia,95.022,132.205,179.881,237.732,310.885,398.264,493.71,591.246,688.87,784.47,878.3,20.859948999999983,21.597251330425298,22.086770641158775,22.354000707767742,22.467240409029902,22.497921073431936,22.413226110302688,22.17303638669565,21.782140969713126,21.283757537126753,20.70972862142802
311,Colombo,20.859948999999983,Asia,Sri Lanka,1185,1600,Asia,95.022,133.047,180.569,235.366,294.842,357.098,423.233,491.701,563.922,641.692,725.822,20.859948999999983,21.734738269871837,22.438420767131287,22.99081325455885,23.43567870713887,23.804486126337807,24.07551930282339,24.19937892556787,24.188050096181026,24.06848804508697,23.869868486558694
312,Colombo,20.859948999999983,Asia,Sri Lanka,1185,1600,Asia,95.022,133.283,180.838,231.051,276.811,315.509,350.811,382.043,411.114,440.353,471.109,20.859948999999983,21.77329778579318,22.63398857272163,23.461565871338337,24.256737180751735,25.001093912558552,25.69669400002889,26.320423379349826,26.88963499578644,27.418624289486832,27.934838017690442
313,Colombo,20.859948999999983,Asia,Sri Lanka,1185,1600,Asia,95.022,132.104,177.587,229.043,283.211,336.799,388.906,436.662,481.149,524.361,566.941,20.859948999999983,21.58070148775385,22.07468471525213,22.36933372320755,22.496877924968075,22.526819248566685,22.427694993806043,22.170830899163896,21.764481909012183,21.254339915201108,20.669773982395334
314,Colombo,20.859948999999983,Asia,Sri Lanka,1185,1600,Asia,95.022,131.928,179.469,241.716,327.536,436.051,556.617,682.26,810.838,940.523,1072.269,20.859948999999983,21.552019381375334,21.9495658741707,22.080250694498407,22.052533534760805,21.936561783707198,21.70539129013861,21.324614874922027,20.80128646249881,20.17620222579192,19.480476764002482
315,Bucharest,21.486371,Europe,Romania,435,450,Europe,234.124,255.365,300.584,356.653,424.498,498.346,570.902,635.989,693.068,739.904,786.012,21.486371,21.12093870120055,20.704840768413717,20.235053878501922,19.716648316306145,19.186788505026044,18.626637893496685,18.007941831881404,17.316982581901005,16.56370254545507,15.757743348455152
316,Bucharest,21.486371,Europe,Romania,435,450,Europe,234.124,255.562,299.725,346.698,392.816,433.452,470.979,504.344,535.898,564.211,595.965,21.486371,21.137197025799445,20.765849199529068,20.35465407099263,19.91520321677395,19.444753979600733,18.934698348649,18.37486858639801,17.75712018060788,17.082115348227934,16.35618216520903
317,Bucharest,21.486371,Europe,Romania,435,450,Europe,234.124,256.357,300.818,341.759,374.222,393.929,407.964,416.883,424.193,429.437,438.468,21.486371,21.202992959430798,20.955787288163595,20.687670975247205,20.38111020718185,20.028275431473944,19.654875407733094,19.2727064897289,18.87498279076065,18.436776397130526,17.963321908445966
318,Bucharest,21.486371,Europe,Romania,435,450,Europe,234.124,255.195,298.699,343.866,389.111,429.145,465.652,496.641,525.386,549.744,576.381,21.486371,21.106844059473104,20.689830802935298,20.19240286073014,19.62177672177064,19.011160469183835,18.3544650673751,17.635674724608972,16.844173201734062,15.984494903988384,15.061835218787822
319,Bucharest,21.486371,Europe,Romania,435,450,Europe,234.124,255.166,301.073,365.801,453.09,555.072,657.795,754.343,844.018,924.393,1007.47,21.486371,21.104429337873814,20.660212230265234,20.15441914661041,19.604896895521136,19.046996106529118,18.463501752100473,17.825479241249884,17.118919858510445,16.352746889389948,15.536291936545402
320,Ouagadougou,16.468714000000006,Africa,Burkina Faso,174,512,Africa,18.709,24.921,34.144,48.982,71.961,106.496,155.782,223.38,312.921,426.941,566.422,16.468714000000006,18.650872666974227,20.861569002565073,23.071164648536705,25.18247707524915,27.27219642154693,29.23393422366178,30.99948656806081,32.52820768973801,33.829641168252984,34.90651808241313
321,Ouagadougou,16.468714000000006,Africa,Burkina Faso,174,512,Africa,18.709,25.287,34.931,48.346,66.267,89.67,121.424,164.2,220.999,295.065,389.477,16.468714000000006,18.92431139537973,21.566602144219786,24.37529351742606,27.29089543529063,30.2300403265163,33.13461865054996,35.92469152414935,38.60184938153459,41.1147357429601,43.41977170605336
322,Ouagadougou,16.468714000000006,Africa,Burkina Faso,174,512,Africa,18.709,25.597,35.536,47.599,61.498,76.863,95.245,117.438,143.99,175.427,212.042,16.468714000000006,19.156774989836787,22.243514090144437,25.705910913132648,29.58535049326771,33.7070369197125,38.01075168572821,42.473796307569486,47.05446821933912,51.63655359420342,56.10453972567624
323,Ouagadougou,16.468714000000006,Africa,Burkina Faso,174,512,Africa,18.709,25.566,35.362,46.849,59.462,72.169,86.54,103.056,121.9,143.212,166.938,16.468714000000006,19.133273761166063,22.16221420802093,25.514977571287076,29.254170393410938,33.20599748700373,37.31430991269414,41.556010328201985,45.88715394397435,50.19141297262092,54.358194385360946
324,Ouagadougou,16.468714000000006,Africa,Burkina Faso,174,512,Africa,18.709,24.884,34.129,50.138,77.421,121.423,186.044,276.461,398.143,555.393,750.684,16.468714000000006,18.623037912029098,20.76419637281804,22.84958316857245,24.810913032542835,26.72581220328171,28.484334199125602,30.019019268739587,31.293090095366782,32.32032015970496,33.108417007516884
325,Bamako,15.369808999999993,Africa,Mali,150,315,Africa,14.86,16.475,22.285,32.523,49.073,74.918,112.9,166.185,237.928,330.607,445.294,15.369808999999993,17.490558108210486,19.618490799006082,21.74117957619462,23.740593812502112,25.69128165122762,27.472808741100877,29.036370667332005,30.35277422645304,31.451477907463783,32.34399791399366
326,Bamako,15.369808999999993,Africa,Mali,150,315,Africa,14.86,16.742,22.314,30.608,42.271,58.035,79.674,109.002,148.148,199.424,265.112,15.369808999999993,17.77351127164641,20.344089306765568,23.035402133921743,25.780815001911357,28.494942490575145,31.117610097807738,33.612926686328265,35.91020116795686,38.00843605866565,39.878586395506304
327,Bamako,15.369808999999993,Africa,Mali,150,315,Africa,14.86,16.946,22.759,30.437,39.771,50.568,63.523,79.068,97.499,119.006,143.619,15.369808999999993,17.99026992813706,20.930004144186842,24.13876961192346,27.642910531635593,31.24423974201644,34.84735238985211,38.449273568626566,41.966787752078474,45.3259118725416,48.50612516833992
328,Bamako,15.369808999999993,Africa,Mali,150,315,Africa,14.86,16.926,22.668,30.11,38.826,48.148,58.688,70.63,83.999,98.717,114.59,15.369808999999993,17.969456420876345,20.858479655312568,23.9744114990355,27.36217601062138,30.826721437955705,34.27676327815539,37.71027977022864,41.04532885687539,44.21051953734434,47.18928682673413
329,Bamako,15.369808999999993,Africa,Mali,150,315,Africa,14.86,16.455,22.271,33.22,52.658,85.457,135.535,207.746,307.055,437.71,602.282,15.369808999999993,17.46843610442808,19.5421546954353,21.569466966224837,23.45505975008361,25.274402099239435,26.90457215524804,28.29791166371751,29.429103248223225,30.331524658707597,31.020763463935303
330,Santiago,17.113687999999975,Americas,Chile,889,983,Americas,232.988,294.581,365.612,443.298,529.693,623.966,721.861,818.244,904.435,979.184,1045.724,17.113687999999975,17.808836599132707,18.390708420391412,18.848999957461334,19.166749975052422,19.374278322007452,19.464635722925337,19.43548740453518,19.28684915901633,19.035969234677044,18.69618426487107
331,Santiago,17.113687999999975,Americas,Chile,889,983,Americas,232.988,295.595,367.453,439.623,510.276,580.255,654.17,732.004,809.537,885.78,963.353,17.113687999999975,17.870086447093396,18.566889664780913,19.18137230242883,19.68561869991434,20.071113790235465,20.337542474148144,20.495194366586684,20.534311589490635,20.489473575770965,20.368913575952874
332,Santiago,17.113687999999975,Americas,Chile,889,983,Americas,232.988,296.528,368.699,432.532,484.762,526.409,565.829,604.225,639.345,672.183,706.611,17.113687999999975,17.926502382434773,18.742943084657046,19.510593438401948,20.19944833587877,20.764745074440487,21.231330517935742,21.627057744485178,21.970612159091736,22.2614182948774,22.513858830992564
333,Santiago,17.113687999999975,Americas,Chile,889,983,Americas,232.988,294.895,364.611,431.526,496.618,558.763,621.23,683.489,741.522,795.001,847.208,17.113687999999975,17.827801708933542,18.449692983903535,18.939563089201386,19.267573154796544,19.462088837329226,19.520433266800875,19.446514069283094,19.243698326023214,18.931781543576047,18.52646614699431
334,Santiago,17.113687999999975,Americas,Chile,889,983,Americas,232.988,294.681,366.954,453.912,560.695,685.276,818.606,955.826,1087.211,1211.382,1332.297,17.113687999999975,17.814872139554154,18.409279968712266,18.886121945579525,19.22416527248471,19.454793351471835,19.57076196641808,19.56754430447328,19.443898256211533,19.216551075524652,18.89922179046284
335,Lusaka,13.088569999999994,Africa,Zambia,150,271,Africa,18.112,24.814,34.634,50.615,76.128,114.567,168.62,241.093,334.839,452.4,594.683,13.088569999999994,14.72027968872734,16.394661547263052,18.072547235087658,19.711124921723865,21.355457808880537,22.903815502721653,24.27626755254235,25.456982197022047,26.48747632165814,27.383957157075077
336,Lusaka,13.088569999999994,Africa,Zambia,150,271,Africa,18.112,25.223,35.45,49.94,69.835,95.813,130.562,176.522,236.271,312.769,408.877,13.088569999999994,14.962669850098134,16.968309038939328,19.113671534020888,21.36776759308091,23.657910098192247,25.905627837638924,28.05072650145443,30.104185266538334,32.049982223123465,33.8604428240502
337,Lusaka,13.088569999999994,Africa,Zambia,150,271,Africa,18.112,25.671,36.695,50.518,67.24,86.543,110.301,139.179,174.253,216.642,267.183,13.088569999999994,15.228476949326595,17.810144256942174,20.601670882737437,23.694199116781462,27.02296623945552,30.55855042729844,34.17492431303892,37.940278349985945,41.63132267765164,45.252856725173324
338,Lusaka,13.088569999999994,Africa,Zambia,150,271,Africa,18.112,25.652,36.489,49.259,64.174,80.042,98.79,120.814,146.806,177.345,212.686,13.088569999999994,15.217339278169364,17.776106524188467,20.521614999658492,23.548397510587993,26.78383908717368,30.201228145991138,33.67760329637678,37.27778428595808,40.77741511294585,44.17939781387959
339,Lusaka,13.088569999999994,Africa,Zambia,150,271,Africa,18.112,24.784,34.713,52.31,83.02,132.375,203.499,300.715,428.694,592.215,794.366,13.088569999999994,14.702455195705706,16.33430128799176,17.938642791800465,19.490754081708992,21.035435490525796,22.46610643915953,23.70485915731281,24.740211421324013,25.615788886113823,26.349932226018396
340,Amsterdam,16.612988,Europe,Netherlands,1353,1855,Europe,614.809,659.584,722.299,785.847,856.522,933.473,1017.265,1105.623,1192.755,1278.617,1366.531,16.612988,16.96112353023783,17.32779395802249,17.70786157433939,18.075140348707315,18.404404508744182,18.691053606997592,18.93663624779161,19.15417413299676,19.3546071151026,19.545830984919764
341,Amsterdam,16.612988,Europe,Netherlands,1353,1855,Europe,614.809,658.651,719.395,778.274,839.554,904.619,978.392,1060.652,1146.381,1233.867,1325.268,16.612988,16.937136273206704,17.263575942261316,17.588879616799122,17.88425108267095,18.123619800571277,18.309552982525435,18.45284496797608,18.575119657036968,18.69209216153179,18.812996799649056
342,Amsterdam,16.612988,Europe,Netherlands,1353,1855,Europe,614.809,655.181,707.919,749.146,782.224,808.524,833.328,856.261,873.567,884.953,894.041,16.612988,16.847899452311925,16.989874338128686,17.02969223404302,16.963099329514392,16.805629915174105,16.56090716862095,16.23843112497205,15.856705091993312,15.446979029663686,15.030288041218082
343,Amsterdam,16.612988,Europe,Netherlands,1353,1855,Europe,614.809,657.146,715.147,772.461,833.615,896.976,963.576,1033.163,1101.36,1166.87,1232.926,16.612988,16.898433957190456,17.150695237298375,17.36130025551693,17.498476761784612,17.57252556368188,17.579519243031058,17.52031730781878,17.404887046504477,17.255423240624992,17.08534694002465
344,Amsterdam,16.612988,Europe,Netherlands,1353,1855,Europe,614.809,662.127,730.816,811.999,913.181,1031.753,1168.589,1326.107,1500.598,1694.035,1911.795,16.612988,17.026523066194198,17.537964417516136,18.14981711044951,18.813447206759022,19.464046046165876,20.115718050928777,20.791087838257575,21.515551316126313,22.285954607027215,23.096573082664655
345,Guatemala City,14.388928999999996,Americas,Guatemala,562,842,Americas,61.823,70.38,84.241,109.473,145.955,195.437,257.775,333.263,421.044,519.802,626.124,14.388928999999996,15.743576921169831,16.88136183542956,17.882270367175007,18.725510155490834,19.43294333517579,19.978848813963737,20.367159045696987,20.61216885313131,20.745962167995234,20.772842096782767
346,Guatemala City,14.388928999999996,Americas,Guatemala,562,842,Americas,61.823,71.472,85.517,107.494,135.968,170.35,212.341,263.332,324.489,396.543,479.65,14.388928999999996,15.988008097992921,17.505236235747528,18.979786676338016,20.40138659149923,21.72375632377391,22.910961828870107,23.99865782145525,24.965488480710267,25.81157584169075,26.51227739228267
347,Guatemala City,14.388928999999996,Americas,Guatemala,562,842,Americas,61.823,72.439,86.842,105.867,128.527,153.325,181.687,214.166,251.027,292.451,338.475,14.388928999999996,16.204353134064245,18.27752564099352,20.538948458788717,22.91594599220637,25.320525004101253,27.767690495104375,30.283138658732234,32.85581995560248,35.42025812542074,37.94924772862134
348,Guatemala City,14.388928999999996,Americas,Guatemala,562,842,Americas,61.823,72.278,85.768,102.481,122.076,141.898,163.4,186.857,212.27,239.595,268.675,14.388928999999996,16.168347547880092,18.16071681027446,20.27677504927061,22.47316332841388,24.660584347410094,26.862812900770777,29.10592709718207,31.375796228343187,33.60652057765603,35.7749662344036
349,Guatemala City,14.388928999999996,Americas,Guatemala,562,842,Americas,61.823,70.192,83.758,110.407,152.612,213.98,292.89,389.647,503.323,632.529,773.33,14.388928999999996,15.70150025344253,16.739154910521833,17.56874343281576,18.215173507587483,18.704281733181464,19.013515723584707,19.154574505253677,19.148440149970153,19.03152861603952,18.812635017461
350,Quito,14.464739000000003,Americas,Ecuador,336,504,Americas,104.16,126.267,149.147,180.831,223.232,276.993,341.124,413.649,491.853,575.035,660.988,14.464739000000003,15.34061619344555,16.090675413981128,16.725208019799357,17.22899115356254,17.63150126776781,17.91731769280663,18.083592177186613,18.130263675853804,18.077049172705863,17.928960128827377
351,Quito,14.464739000000003,Americas,Ecuador,336,504,Americas,104.16,127.048,150.959,180.709,215.201,253.597,298.437,349.74,407.379,471.88,542.918,14.464739000000003,15.435445712663544,16.347294371584738,17.203607878927645,17.973798848148824,18.652586949441474,19.239644132517142,19.716814357292705,20.089108184346504,20.350612142696637,20.507654368993006
352,Quito,14.464739000000003,Americas,Ecuador,336,504,Americas,104.16,128.268,154.093,181.636,208.976,234.626,262.497,292.376,325.044,360.996,400.816,14.464739000000003,15.583672959979978,16.81202873293935,18.079067785287677,19.34407493446601,20.561936661086282,21.75247360359923,22.921207670944447,24.062992950529456,25.15108465111061,26.190022721658387
353,Quito,14.464739000000003,Americas,Ecuador,336,504,Americas,104.16,126.875,150.15,176.969,207.761,241.346,279.252,320.486,365.554,414.486,466.7,14.464739000000003,15.414449198167597,16.305577405308487,17.07327894258953,17.6885726549369,18.19143385571649,18.571171216138584,18.816711434154687,18.922041224255583,18.909530425640835,18.784536282573633
